"id","time","time_stamp","list","age","lp","doe_catalan","doe_spanish","edu_parent"
"57059",2,2021-05-02,"BL-Lockdown-D",25.1991786447639,"Monolingual",0.2,0.8,"University"
"57059",1,2020-12-02,"BL-Lockdown-D",20.2381930184805,"Monolingual",0.2,0.8,"University"
"57060",1,2020-06-06,"BL-Short-D",14.3572895277207,"Monolingual",1,0,"University"
"57074",1,2020-06-04,"BL-Short-B",14.1273100616016,"Bilingual",0.3,0.7,"University"
"57079",1,2020-04-27,"BL-Short-B",12.8788501026694,"Bilingual",0.6,0.4,"Vocational"
"57092",4,2021-10-21,"BL-Lockdown-D",30.6201232032854,"Monolingual",0.8,0.2,"University"
"57092",3,2021-05-10,"BL-Lockdown-D",25.2320328542094,"Bilingual",0.7,0.3,"University"
"57092",2,2020-12-23,"BL-Lockdown-D",20.6981519507187,"Bilingual",0.75,0.25,"University"
"57099",1,2020-06-13,"BL-Short-A",23.6550308008214,"Bilingual",0.7,0.3,"University"
"57118",1,2020-05-02,"BL-Short-B",12.8788501026694,"Monolingual",0.2,0.8,"University"
"57157",4,2021-10-16,"BL-Lockdown-B",30.0287474332649,"Monolingual",0.95,0.03,"University"
"57157",3,2021-05-26,"BL-Lockdown-B",25.3305954825462,"Monolingual",0.95,0,"University"
"57157",2,2021-01-09,"BL-Lockdown-B",20.829568788501,"Monolingual",0.9,0.05,"University"
"57157",1,2020-06-18,"BL-Short-B",14.0944558521561,"Monolingual",0.8,0.1,"University"
"57165",3,2021-07-05,"BL-Lockdown-A",26.3490759753593,"Bilingual",0.25,0.75,"University"
"57165",2,2021-02-20,"BL-Lockdown-A",21.9137577002053,"Bilingual",0.3,0.7,"University"
"57170",1,2020-06-07,"BL-Short-D",13.4702258726899,"Monolingual",0.95,0,"University"
"57177",4,2021-11-16,"BL-Lockdown-D",30.6201232032854,"Bilingual",0.7,0.2,"University"
"57177",1,2020-06-07,"BL-Short-A",13.305954825462,"Bilingual",0.5,0.5,"University"
"57191",1,2020-06-09,"BL-Short-B",13.1745379876797,"Monolingual",0.8,0.2,"University"
"57205",1,2020-06-06,"BL-Short-C",13.0431211498973,"Monolingual",0.8,0.2,"University"
"57226",1,2020-06-30,"BL-Short-D",13.6016427104723,"Monolingual",1,0,"University"
"57227",2,2021-02-14,"BL-Lockdown-A",21.1252566735113,"Monolingual",0.8,0.15,"University"
"57227",1,2020-06-30,"BL-Short-A",13.6016427104723,"Monolingual",0.95,0.05,"University"
"57240",3,2021-11-29,"BL-Lockdown-A",30.5544147843943,"Monolingual",0.8,0.2,"University"
"57240",2,2021-02-21,"BL-Lockdown-A",21.3223819301848,"Monolingual",1,0,"University"
"57241",2,2021-07-07,"BL-Lockdown-C",25.82340862423,"Bilingual",0.7,0.25,"University"
"57241",1,2021-02-04,"BL-Lockdown-C",20.7967145790554,"Bilingual",0.7,0.3,"University"
"57243",1,2021-03-05,"BL-Lockdown-A",21.6837782340862,"Monolingual",0.15,0.8,"University"
"57250",3,2021-06-08,"BL-Lockdown-B",24.7063655030801,"Bilingual",0.7,0.2,"University"
"57250",2,2021-02-06,"BL-Lockdown-A",20.6981519507187,"Bilingual",0.7,0.2,"University"
"57264",2,2021-02-25,"BL-Lockdown-C",21.223819301848,"Bilingual",0.5,0.5,"University"
"57274",3,2021-06-24,"BL-Lockdown-B",25.1006160164271,"Bilingual",0.7,0.27,"University"
"57274",2,2021-02-21,"BL-Lockdown-B",21.0595482546201,"Bilingual",0.6,0.4,"University"
"57293",5,2021-11-27,"BL-Lockdown-A",30.0287474332649,"Bilingual",0.65,0.35,"University"
"57293",4,2021-07-24,"BL-Lockdown-A",25.8891170431211,"Bilingual",0.7,0.3,"University"
"57293",3,2021-02-27,"BL-Lockdown-A",21.0595482546201,"Bilingual",0.7,0.3,"University"
"57296",1,2020-06-05,"BL-Short-D",12.2874743326489,"Monolingual",1,0,"University"
"57321",1,2021-03-07,"BL-Lockdown-D",21.1252566735113,"Bilingual",0.25,0.75,"University"
"57324",1,2021-02-13,"BL-Lockdown-B",20.3367556468172,"Bilingual",0.5,0.5,"University"
"57336",1,2021-03-13,"BL-Lockdown-D",21.1581108829569,"Bilingual",0.6,0.4,"University"
"57337",2,2021-11-18,"BL-Lockdown-D",29.305954825462,"Bilingual",0.7,0.3,"University"
"57337",1,2021-02-20,"BL-Lockdown-D",20.4024640657084,"Monolingual",0.8,0.2,"University"
"57340",3,2021-11-17,"BL-Lockdown-A",29.2731006160164,"Bilingual",0.3,0.7,"Vocational"
"57340",2,2021-02-27,"BL-Lockdown-A",20.6324435318275,"Monolingual",0.1,0.9,"Vocational"
"57349",1,2021-03-08,"BL-Lockdown-C",21.223819301848,"Monolingual",0.1,0.9,"Vocational"
"57374",1,2021-02-19,"BL-Lockdown-D",20.0739219712526,"Monolingual",0.1,0.8,"University"
"57427",3,2021-07-06,"BL-Lockdown-B",26.1190965092402,"Bilingual",0.6,0.4,"University"
"57427",2,2021-02-07,"BL-Lockdown-B",21.223819301848,"Bilingual",0.4,0.6,"University"
"57434",1,2020-04-01,"BL-Short-B",15.6714579055441,"Monolingual",1,0,"University"
"57436",4,2021-10-17,"BL-Lockdown-A",30.7843942505133,"Bilingual",0.65,0.35,"University"
"57436",3,2021-05-09,"BL-Lockdown-A",25.4948665297741,"Bilingual",0.6,0.4,"University"
"57436",2,2020-12-15,"BL-Lockdown-A",20.7310061601643,"Bilingual",0.4,0.6,"University"
"57436",1,2020-04-15,"BL-Short-A",12.7145790554415,"Bilingual",0.3,0.7,"University"
"57464",2,2022-01-27,"BL-Lockdown-D",30.6201232032854,"Bilingual",0.65,0.35,"University"
"57464",1,2021-03-15,"BL-Lockdown-D",20.1724845995893,"Bilingual",0.4,0.6,"University"
"57480",3,2022-01-24,"BL-Lockdown-C",30.2915811088296,"Bilingual",0.7,0.3,"University"
"57480",2,2021-04-24,"BL-Lockdown-C",21.2566735112936,"Bilingual",0.7,0.3,"University"
"57496",1,2020-06-11,"BL-Short-A",31.047227926078,"Monolingual",0.8,0.2,"Vocational"
"57534",1,2021-05-17,"BL-Lockdown-B",21.4537987679671,"Monolingual",0.95,0.05,"University"
"57537",3,2022-03-22,"BL-Lockdown-B",31.6386036960986,"Monolingual",1,0,"Vocational"
"57552",1,2021-06-03,"BL-Lockdown-C",21.4866529774127,"Monolingual",1,0,"University"
"57559",3,2022-02-01,"BL-Lockdown-D",29.305954825462,"Bilingual",0.4,0.6,"University"
"57559",2,2021-10-26,"BL-Lockdown-D",26.0862422997947,"Bilingual",0.35,0.65,"University"
"57559",1,2021-05-25,"BL-Lockdown-D",21.0266940451745,"Bilingual",0.35,0.65,"University"
"57566",1,2021-05-26,"BL-Lockdown-C",21.0266940451745,"Bilingual",0.75,0.25,"University"
"57595",1,2021-06-27,"BL-Lockdown-A",21.7494866529774,"Bilingual",0.5,0.5,"University"
"57597",2,2021-10-24,"BL-Lockdown-D",25.5277207392197,"Bilingual",0.5,0.5,"Vocational"
"57597",1,2021-06-20,"BL-Lockdown-D",21.388090349076,"Bilingual",0.4,0.6,"Vocational"
"57613",3,2022-01-29,"BL-Lockdown-D",28.4188911704312,"Monolingual",1,0,"University"
"57613",1,2021-06-08,"BL-Lockdown-D",20.6981519507187,"Monolingual",1,0,"University"
"57642",3,2022-03-14,"BL-Lockdown-B",29.8316221765914,"Bilingual",0.5,0.48,"University"
"57642",2,2021-11-23,"BL-Lockdown-B",26.1848049281314,"Bilingual",0.49,0.49,"University"
"57660",1,2021-07-01,"BL-Lockdown-B",21.2566735112936,"Monolingual",1,0,"University"
"57666",2,2021-11-17,"BL-Lockdown-C",26.2833675564682,"Monolingual",0.85,0.15,"University"
"57666",1,2021-06-14,"BL-Lockdown-A",21.1581108829569,"Bilingual",0.3,0.7,"University"
"57670",2,2021-10-28,"BL-Lockdown-D",25.0677618069815,"Bilingual",0.3,0.7,"Vocational"
"57670",1,2021-06-29,"BL-Lockdown-D",21.0924024640657,"Bilingual",0.3,0.7,"Vocational"
"57684",1,2021-07-06,"BL-Lockdown-A",21.0924024640657,"Bilingual",0.75,0.25,"University"
"57689",1,2021-06-22,"BL-Lockdown-C",20.5338809034908,"Monolingual",1,0,"University"
"57694",1,2020-06-03,"BL-Short-A",16.3613963039014,"Bilingual",0.6,0.4,"University"
"57695",1,2020-07-13,"BL-Short-A",18.3655030800821,"Monolingual",0.8,0.2,"University"
"57707",3,2022-03-15,"BL-Lockdown-C",29.1745379876797,"Bilingual",0.4,0.5,"University"
"57707",1,2021-07-01,"BL-Lockdown-C",20.7310061601643,"Bilingual",0.5,0.4,"University"
"57709",3,2022-03-14,"BL-Lockdown-B",29.1416837782341,"Bilingual",0.3,0.7,"University"
"57711",1,2020-04-30,"BL-Short-C",21.5852156057495,"Monolingual",0,0.9,"University"
"57725",1,2021-12-11,"BL-Lockdown-B",25.8891170431211,"Monolingual",0.8,0.2,"University"
"57735",1,2021-12-03,"BL-Lockdown-C",25.5934291581109,"Monolingual",0.8,0.2,"University"
"57741",1,2021-12-20,"BL-Lockdown-B",26.0205338809035,"Monolingual",1,0,"University"
"57742",2,2022-01-21,"BL-Lockdown-B",27.1047227926078,"Bilingual",0.6,0.3,"University"
"57810",1,2020-04-13,"BL-Short-A",12.517453798768,"Monolingual",1,0,"University"
"57839",4,2021-11-16,"BL-Lockdown-C",29.4702258726899,"Monolingual",1,0,"University"
"57839",3,2021-07-07,"BL-Lockdown-C",25.1334702258727,"Monolingual",1,0,"University"
"57839",2,2021-02-26,"BL-Lockdown-C",20.829568788501,"Monolingual",1,0,"University"
"57839",1,2020-07-03,"BL-Short-C",13.0102669404517,"Monolingual",1,0,"University"
"57885",1,2021-12-04,"BL-Lockdown-A",24.870636550308,"Bilingual",0.6,0.4,"Complementary"
"57908",4,2022-07-05,"BL-Lockdown-D",30.5872689938398,"Bilingual",0.6,0.4,"University"
"57908",2,2022-02-12,"BL-Lockdown-D",25.8891170431211,"Bilingual",0.7,0.3,"University"
"57914",2,2022-05-30,"BL-Lockdown-B",29.4045174537988,"Bilingual",0.7,0.3,"University"
"57914",1,2022-03-17,"BL-Lockdown-B",26.9733059548255,"Monolingual",0.85,0.15,"University"
"57919",2,2022-06-24,"BL-Lockdown-B",30.1601642710472,"Bilingual",0.6,0.4,"University"
"57919",1,2022-01-31,"BL-Lockdown-C",25.429158110883,"Bilingual",0.6,0.4,"University"
"57943",2,2022-07-02,"BL-Lockdown-B",30.3901437371663,"Monolingual",0.2,0.8,"University"
"58000",2,2022-06-01,"BL-Lockdown-C",28.517453798768,"Bilingual",0.6,0.4,"University"
"58012",1,2022-02-10,"BL-Lockdown-D",25.3305954825462,"Bilingual",0.6,0.4,"University"
"58034",1,2021-01-28,"BL-Lockdown-D",12.0574948665298,"Monolingual",0.2,0.8,"University"
"58037",1,2021-02-05,"BL-Lockdown-B",12.2874743326489,"Bilingual",0.25,0.75,"University"
"58048",1,2021-02-02,"BL-Lockdown-C",12.4845995893224,"Bilingual",0.7,0.3,"University"
"58049",3,2022-03-21,"BL-Lockdown-C",30.1601642710472,"Monolingual",0.8,0.15,"University"
"58049",2,2021-11-24,"BL-Lockdown-C",26.3162217659138,"Monolingual",1,0,"University"
"58049",1,2021-07-06,"BL-Lockdown-C",21.6837782340862,"Monolingual",1,0,"University"
"58067",1,2021-02-15,"BL-Lockdown-D",12.35318275154,"Bilingual",0.7,0.3,"Vocational"
"58068",2,2022-04-09,"BL-Lockdown-D",26.1519507186858,"Bilingual",0.75,0.25,"University"
"58068",1,2021-02-04,"BL-Lockdown-D",12.0574948665298,"Bilingual",0.7,0.3,"University"
"58088",2,2022-10-09,"BL-Lockdown-B",31.9014373716632,"Bilingual",0.6,0.4,"Secondary"
"58088",1,2022-03-17,"BL-Lockdown-B",25.1334702258727,"Bilingual",0.6,0.4,"Secondary"
"58128",3,2022-03-17,"BL-Lockdown-C",24.8377823408624,"Bilingual",0.4,0.6,"University"
"58132",1,2022-03-15,"BL-Lockdown-A",24.6406570841889,"Bilingual",0.6,0.35,"University"
"58139",1,2022-10-08,"BL-Lockdown-C",31.4086242299795,"Monolingual",0.8,0.2,"University"
"58176",2,2022-10-25,"BL-Lockdown-A",31.7043121149897,"Bilingual",0.25,0.75,"University"
"58190",2,2022-04-03,"BL-Lockdown-D",24.8049281314168,"Bilingual",0.4,0.5,"University"
"58190",1,2021-12-21,"BL-Lockdown-D",21.4209445585216,"Bilingual",0.4,0.5,"University"
"58197",1,2020-04-12,"BL-Short-D",12.4188911704312,"Bilingual",0.4,0.6,"University"
"58202",1,2020-04-06,"BL-Short-B",22.17659137577,"Monolingual",0,1,"University"
"58206",1,2020-04-23,"BL-Short-A",14.5872689938398,"Monolingual",0,1,"University"
"58214",1,2020-04-09,"BL-Short-B",23.4579055441478,"Bilingual",0.7,0.3,"Vocational"
"58217",1,2020-04-10,"BL-Short-C",25.1006160164271,"Monolingual",0.85,0.15,"Vocational"
"58228",1,2020-04-24,"BL-Short-D",28.7474332648871,"Bilingual",0.6,0.4,"University"
"58232",1,2020-04-26,"BL-Short-A",27.7289527720739,"Bilingual",0.3,0.7,"University"
"58265",1,2022-10-09,"BL-Lockdown-C",29.305954825462,"Bilingual",0.6,0.4,"University"
"58276",1,2020-11-10,"BL-Lockdown-D",26.2505133470226,"Monolingual",0,1,"University"
"58286",1,2022-02-06,"BL-Lockdown-C",21.0595482546201,"Bilingual",0.4,0.55,"University"
"58298",2,2022-10-08,"BL-Lockdown-C",29.3716632443532,"Monolingual",1,0,"University"
"58298",1,2022-05-26,"BL-Lockdown-C",24.9363449691992,"Monolingual",0.9,0.1,"University"
"58304",1,2022-03-02,"BL-Lockdown-B",24.7392197125257,"Bilingual",0.55,0.4,"University"
"58308",1,2022-06-23,"BL-Lockdown-C",20.4681724845996,"Monolingual",0,1,"University"
"58328",2,2021-03-26,"BL-Lockdown-C",21.4209445585216,"Monolingual",0.85,0.15,"University"
"58328",1,2020-12-02,"BL-Lockdown-C",17.6755646817248,"Monolingual",0.8,0.2,"University"
"58333",1,2022-06-28,"BL-Lockdown-D",20.6981519507187,"Bilingual",0.6,0.4,"University"
"58361",1,2022-06-22,"BL-Lockdown-A",24.3778234086242,"Bilingual",0.25,0.75,"University"
"58372",1,2022-01-08,"BL-Lockdown-A",24.5420944558522,"Bilingual",0.65,0.3,"University"
"58406",1,2022-02-08,"BL-Lockdown-A",29.5687885010267,"Bilingual",0.4,0.55,"Vocational"
"58420",1,2022-10-08,"BL-Lockdown-A",31.4086242299795,"Monolingual",0.95,0.05,"University"
"58435",1,2022-04-21,"BL-Lockdown-A",21.2895277207392,"Bilingual",0.4,0.6,"University"
"58523",1,2022-04-04,"BL-Lockdown-D",20.4024640657084,"Bilingual",0.3,0.7,"University"
"58551",1,2022-03-20,"BL-Lockdown-A",22.1108829568789,"Bilingual",0.3,0.7,"Vocational"
"58681",1,2022-02-28,"BL-Lockdown-A",21.3552361396304,"Bilingual",0.7,0.3,"University"
"58720",1,2022-03-28,"BL-Lockdown-C",24.2792607802875,"Bilingual",0.7,0.3,"University"
"58724",1,2022-05-26,"BL-Lockdown-A",25.264887063655,"Bilingual",0.6,0.35,"University"
"58725",2,2022-10-07,"BL-Lockdown-D",24.7720739219713,"Bilingual",0.75,0.25,"University"
"58725",1,2022-05-23,"BL-Lockdown-A",20.2710472279261,"Monolingual",0.9,0.1,"University"
"58746",1,2022-06-01,"BL-Lockdown-D",20.6652977412731,"Monolingual",0.9,0.1,"University"
"58860",1,2022-02-04,"BL-Lockdown-B",20.5338809034908,"Bilingual",0.7,0.25,"University"
"59175",1,2022-10-31,"BL-Lockdown-C",20.4024640657084,"Bilingual",0.4,0.6,"University"
"59385",1,2022-10-26,"BL-Lockdown-B",22.2422997946612,"Monolingual",0.95,0.05,"University"
"BL1318",1,2020-06-12,"BL-Short-C",18.3326488706366,"Monolingual",0.8,0.1,"University"
"BL1332",1,2020-06-22,"BL-Short-A",31.9342915811088,"Monolingual",0.8,0.1,NA
"BL1369",1,2020-06-26,"BL-Short-B",18.4312114989733,"Monolingual",0.2,0.8,"University"
"BL1370",1,2020-06-22,"BL-Short-C",21.2566735112936,"Monolingual",0.2,0.8,"University"
"BL1374",1,2020-06-24,"BL-Short-B",19.7453798767967,"Monolingual",0.8,0.2,"Vocational"
